Names	total	elements
		CHEMBL230718
		CHEMBL3648065
		CHEMBL5269280
		CHEMBL80769
		CHEMBL4076024
		CHEMBL2011293
		CHEMBL3658106
		CHEMBL263721
		CHEMBL168835
		CHEMBL374248
		CHEMBL2096880
		CHEMBL564575
		CHEMBL314995
		CHEMBL2070065
		CHEMBL3426227
		CHEMBL3651257
		CHEMBL263947
		CHEMBL3651275
		CHEMBL3964270
		CHEMBL1173660
		CHEMBL584054
		CHEMBL1089405
		CHEMBL3263640
		CHEMBL3651243
		CHEMBL70942
		CHEMBL1173659
		CHEMBL1790807
		CHEMBL474998
		CHEMBL335025
		CHEMBL5268244
		CHEMBL1791378
		CHEMBL77261
		CHEMBL213100
		CHEMBL221236
		CHEMBL4515441
		CHEMBL4065365
		CHEMBL1642272
		CHEMBL1221770
		CHEMBL4850733
		CHEMBL267322
		CHEMBL422797
		CHEMBL299477
		CHEMBL3695577
		CHEMBL75868
		CHEMBL323564
		CHEMBL335628
		CHEMBL286072
		CHEMBL3651269
		CHEMBL408030
		CHEMBL564235
		CHEMBL221582
		CHEMBL129968
		CHEMBL369899
		CHEMBL218003
		CHEMBL1642288
		CHEMBL4075954
		CHEMBL308175
		CHEMBL3658090
		CHEMBL3658095
		CHEMBL161385
		CHEMBL352510
		CHEMBL475263
		CHEMBL322689
		CHEMBL218656
		CHEMBL2069961
		CHEMBL3648060
		CHEMBL5278149
		CHEMBL211417
		CHEMBL3651241
		CHEMBL63455
		CHEMBL306012
		CHEMBL1173388
		CHEMBL1090975
		CHEMBL334689
		CHEMBL394518
		CHEMBL410296
		CHEMBL471914
		CHEMBL3980620
		CHEMBL3658089
		CHEMBL3651253
		CHEMBL298813
		CHEMBL3907109
		CHEMBL2069948
		CHEMBL416091
		CHEMBL301676
		CHEMBL1791367
		CHEMBL3984798
		CHEMBL2031893
		CHEMBL4462060
		CHEMBL2205387
		CHEMBL3651281
		CHEMBL52654
		CHEMBL66442
		CHEMBL196889
		CHEMBL528330
		CHEMBL106840
		CHEMBL394765
		CHEMBL305639
		CHEMBL1172709
		CHEMBL4548556
		CHEMBL3651231
		CHEMBL283465
		CHEMBL355282
		CHEMBL451790
		CHEMBL128612
		CHEMBL57556
		CHEMBL58882
		CHEMBL216586
		CHEMBL413955
		CHEMBL266188
		CHEMBL352992
		CHEMBL3651200
		CHEMBL426990
		CHEMBL2011295
		CHEMBL3651270
		CHEMBL3898242
		CHEMBL261744
		CHEMBL131725
		CHEMBL197744
		CHEMBL340177
		CHEMBL230829
		CHEMBL374002
		CHEMBL317768
		CHEMBL339770
		CHEMBL4538743
		CHEMBL3907174
		CHEMBL212143
		CHEMBL68114
		CHEMBL66278
		CHEMBL197287
		CHEMBL85589
		CHEMBL3651238
		CHEMBL79560
		CHEMBL294375
		CHEMBL13318
		CHEMBL423696
		CHEMBL1173735
		CHEMBL1765560
		CHEMBL475189
		CHEMBL68300
		CHEMBL385563
		CHEMBL3695586
		CHEMBL43577
		CHEMBL103293
		CHEMBL414123
		CHEMBL232542
		CHEMBL411163
		CHEMBL381743
		CHEMBL1173553
		CHEMBL3582427
		CHEMBL129143
		CHEMBL3823104
		CHEMBL3966684
		CHEMBL119620
		CHEMBL72682
		CHEMBL1084268
		CHEMBL1173484
		CHEMBL67445
		CHEMBL308344
		CHEMBL3823711
		CHEMBL306019
		CHEMBL429525
		CHEMBL2036006
		CHEMBL80765
		CHEMBL374376
		CHEMBL418274
		CHEMBL3962103
		CHEMBL3681278
		CHEMBL3648031
		CHEMBL279466
		CHEMBL24060
		CHEMBL565366
		CHEMBL3822591
		CHEMBL1796186
		CHEMBL304983
		CHEMBL22598
		CHEMBL327188
		CHEMBL3347637
		CHEMBL77338
		CHEMBL294420
		CHEMBL230899
		CHEMBL452965
		CHEMBL3912970
		CHEMBL3648054
		CHEMBL81261
		CHEMBL473761
		CHEMBL2111834
		CHEMBL4218369
		CHEMBL260963
		CHEMBL230615
		CHEMBL71144
		CHEMBL490984
		CHEMBL1813625
		CHEMBL214308
		CHEMBL3648029
		CHEMBL4787515
		CHEMBL3958297
		CHEMBL1683297
		CHEMBL54382
		CHEMBL301271
		CHEMBL129596
		CHEMBL4855726
		CHEMBL365906
		CHEMBL3651228
		CHEMBL473250
		CHEMBL2333602
		CHEMBL123733
		CHEMBL420477
		CHEMBL4213775
		CHEMBL23327
		CHEMBL3695581
		CHEMBL168955
		CHEMBL181639
		CHEMBL318996
		CHEMBL1933749
		CHEMBL567068
		CHEMBL3651219
		CHEMBL215730
		CHEMBL281774
		CHEMBL3104851
		CHEMBL513043
		CHEMBL278495
		CHEMBL1683293
		CHEMBL1683305
		CHEMBL88009
		CHEMBL260956
		CHEMBL2371237
		CHEMBL408683
		CHEMBL485304
		CHEMBL1076198
		CHEMBL318519
		CHEMBL2419761
		CHEMBL236384
		CHEMBL3981956
		CHEMBL3956001
		CHEMBL551229
		CHEMBL297363
		CHEMBL4086945
		CHEMBL3104853
		CHEMBL1173298
		CHEMBL24231
		CHEMBL452563
		CHEMBL549808
		CHEMBL420941
		CHEMBL47787
		CHEMBL497957
		CHEMBL4592277
		CHEMBL258677
		CHEMBL410119
		CHEMBL312269
		CHEMBL366029
		CHEMBL431167
		CHEMBL3918561
		CHEMBL4531095
		CHEMBL1076201
		CHEMBL1224207
		CHEMBL3335371
		CHEMBL216490
		CHEMBL168146
		CHEMBL100651
		CHEMBL24771
		CHEMBL398610
		CHEMBL3347388
		CHEMBL227753
		CHEMBL3933552
		CHEMBL1080299
		CHEMBL297278
		CHEMBL473354
		CHEMBL259247
		CHEMBL312385
		CHEMBL3907479
		CHEMBL338413
		CHEMBL180051
		CHEMBL4098582
		CHEMBL1790805
		CHEMBL584915
		CHEMBL55742
		CHEMBL128356
		CHEMBL69773
		CHEMBL418652
		CHEMBL4442889
		CHEMBL329244
		CHEMBL432543
		CHEMBL102165
		CHEMBL4453645
		CHEMBL2069950
		CHEMBL3695594
		CHEMBL3972709
		CHEMBL3903725
		CHEMBL384031
		CHEMBL26128
		CHEMBL231237
		CHEMBL4467948
		CHEMBL128706
		CHEMBL133436
		CHEMBL4436308
		CHEMBL3648061
		CHEMBL346499
		CHEMBL271990
		CHEMBL431609
		CHEMBL231524
		CHEMBL2011299
		CHEMBL71210
		CHEMBL127331
		CHEMBL1642270
		CHEMBL25780
		CHEMBL198946
		CHEMBL427047
		CHEMBL521201
		CHEMBL264803
		CHEMBL2382016
		CHEMBL3648048
		CHEMBL220480
		CHEMBL3347621
		CHEMBL301863
		CHEMBL1214131
		CHEMBL3658086
		CHEMBL292930
		CHEMBL1790809
		CHEMBL3695579
		CHEMBL337253
		CHEMBL24164
		CHEMBL3108913
		CHEMBL328034
		CHEMBL218281
		CHEMBL496916
		CHEMBL148732
		CHEMBL567230
		CHEMBL4525187
		CHEMBL3823543
		CHEMBL217493
		CHEMBL3143155
		CHEMBL475413
		CHEMBL3746293
		CHEMBL167033
		CHEMBL1160313
		CHEMBL3651202
		CHEMBL2382018
		CHEMBL3651206
		CHEMBL3648067
		CHEMBL69344
		CHEMBL525744
		CHEMBL250821
		CHEMBL171373
		CHEMBL3958953
		CHEMBL1076433
		CHEMBL4080255
		CHEMBL3891402
		CHEMBL4208852
		CHEMBL291759
		CHEMBL366922
		CHEMBL277697
		CHEMBL1088372
		CHEMBL267213
		CHEMBL3695584
		CHEMBL42136
		CHEMBL4636995
		CHEMBL101917
		CHEMBL3426229
		CHEMBL230272
		CHEMBL3651221
		CHEMBL311101
		CHEMBL3426220
		CHEMBL213356
		CHEMBL3648037
		CHEMBL3941384
		CHEMBL283636
		CHEMBL436462
		CHEMBL274732
		CHEMBL180821
		CHEMBL218386
		CHEMBL3651255
		CHEMBL4640297
		CHEMBL284362
		CHEMBL1090672
		CHEMBL48172
		CHEMBL304304
		CHEMBL102183
		CHEMBL4470506
		CHEMBL3658116
		CHEMBL359934
		CHEMBL287555
		CHEMBL3426236
		CHEMBL578006
		CHEMBL1173177
		CHEMBL61967
		CHEMBL1779747
		CHEMBL302981
		CHEMBL259200
		CHEMBL434105
		CHEMBL3973192
		CHEMBL3823849
		CHEMBL311574
		CHEMBL56904
		CHEMBL3927937
		CHEMBL420549
		CHEMBL118904
		CHEMBL1791373
		CHEMBL406685
		CHEMBL59850
		CHEMBL3914683
		CHEMBL401896
		CHEMBL98447
		CHEMBL56697
		CHEMBL70413
		CHEMBL585198
		CHEMBL431136
		CHEMBL336864
		CHEMBL444324
		CHEMBL553695
		CHEMBL357488
		CHEMBL304290
		CHEMBL408655
		CHEMBL1790810
		CHEMBL332418
		CHEMBL45149
		CHEMBL197094
		CHEMBL167537
		CHEMBL3651283
		CHEMBL168885
		CHEMBL1088679
		CHEMBL171745
		CHEMBL171368
		CHEMBL230613
		CHEMBL226613
		CHEMBL93262
		CHEMBL372178
		CHEMBL3945901
		CHEMBL46785
		CHEMBL169643
		CHEMBL273628
		CHEMBL3582442
		CHEMBL3651251
		CHEMBL1087212
		CHEMBL549397
		CHEMBL230830
		CHEMBL3984621
		CHEMBL122744
		CHEMBL599993
		CHEMBL3658092
		CHEMBL128158
		CHEMBL291297
		CHEMBL83774
		CHEMBL2070088
		CHEMBL76625
		CHEMBL1082693
		CHEMBL3658097
		CHEMBL309704
		CHEMBL3143230
		CHEMBL1796189
		CHEMBL1791361
		CHEMBL297011
		CHEMBL56645
		CHEMBL3651264
		CHEMBL3701217
		CHEMBL419171
		CHEMBL379733
		CHEMBL336949
		CHEMBL4518667
		CHEMBL3695572
		CHEMBL556669
		CHEMBL46176
		CHEMBL3648009
		CHEMBL388136
		CHEMBL323453
		CHEMBL352977
		CHEMBL215726
		CHEMBL3780219
		CHEMBL3651274
		CHEMBL335284
		CHEMBL250019
		CHEMBL358866
		CHEMBL1088121
		CHEMBL44577
		CHEMBL501199
		CHEMBL444010
		CHEMBL384877
		CHEMBL1765549
		CHEMBL3651210
		CHEMBL3967247
		CHEMBL3941474
		CHEMBL261450
		CHEMBL260024
		CHEMBL277931
		CHEMBL431407
		CHEMBL76035
		CHEMBL181285
		CHEMBL276010
		CHEMBL400303
		CHEMBL13462
		CHEMBL3651236
		CHEMBL137706
		CHEMBL213988
		CHEMBL470991
		CHEMBL266442
		CHEMBL3968877
		CHEMBL1788116
		CHEMBL4851021
		CHEMBL493656
		CHEMBL2069946
		CHEMBL274532
		CHEMBL1172960
		CHEMBL1796193
		CHEMBL13313
		CHEMBL2042135
		CHEMBL2036009
		CHEMBL197930
		CHEMBL2112639
		CHEMBL56671
		CHEMBL124333
		CHEMBL2070080
		CHEMBL337459
		CHEMBL1796188
		CHEMBL2070055
		CHEMBL280668
		CHEMBL137653
		CHEMBL432359
		CHEMBL1796192
		CHEMBL420190
		CHEMBL3648005
		CHEMBL472036
		CHEMBL3648043
		CHEMBL270085
		CHEMBL194674
		CHEMBL293334
		CHEMBL178787
		CHEMBL3949485
		CHEMBL413526
		CHEMBL3960029
		CHEMBL462170
		CHEMBL513563
		CHEMBL3943340
		CHEMBL469936
		CHEMBL230720
		CHEMBL3651208
		CHEMBL305856
		CHEMBL3651226
		CHEMBL5206201
		CHEMBL3651204
		CHEMBL519891
		CHEMBL3949420
		CHEMBL137715
		CHEMBL76963
		CHEMBL1214134
		CHEMBL359728
		CHEMBL3651261
		CHEMBL3426222
		CHEMBL41773
		CHEMBL4298138
		CHEMBL70346
		CHEMBL4858720
		CHEMBL360499
		CHEMBL54283
		CHEMBL102765
		CHEMBL12732
		CHEMBL226773
		CHEMBL3958095
		CHEMBL3894472
		CHEMBL78794
		CHEMBL517647
		CHEMBL69470
		CHEMBL3658119
		CHEMBL3770142
		CHEMBL77116
		CHEMBL3935126
		CHEMBL3943934
		CHEMBL304284
		CHEMBL168462
		CHEMBL308311
		CHEMBL3426233
		CHEMBL1082958
		CHEMBL4644718
		CHEMBL424449
		CHEMBL223360
		CHEMBL230686
		CHEMBL1084302
		CHEMBL265777
		CHEMBL3108998
		CHEMBL4460150
		CHEMBL482968
		CHEMBL56504
		CHEMBL3648057
		CHEMBL1083092
		CHEMBL193695
		CHEMBL436516
		CHEMBL82431
		CHEMBL75182
		CHEMBL504805
		CHEMBL558557
		CHEMBL3628811
		CHEMBL76201
		CHEMBL2070054
		CHEMBL3651249
		CHEMBL1097700
		CHEMBL3933807
		CHEMBL474657
		CHEMBL417006
		CHEMBL3426219
		CHEMBL431249
		CHEMBL63752
		CHEMBL2069959
		CHEMBL3928618
		CHEMBL249820
		CHEMBL446951
		CHEMBL1642266
		CHEMBL100825
		CHEMBL2069952
		CHEMBL166650
		CHEMBL69599
		CHEMBL3347451
		CHEMBL7137
		CHEMBL428888
		CHEMBL3651229
		CHEMBL299724
		CHEMBL510891
		CHEMBL3932522
		CHEMBL3648063
		CHEMBL106664
		CHEMBL3658101
		CHEMBL2092742
		CHEMBL316967
		CHEMBL94846
		CHEMBL1765557
		CHEMBL172450
		CHEMBL3648046
		CHEMBL194969
		CHEMBL7052
		CHEMBL375844
		CHEMBL3905001
		CHEMBL589630
		CHEMBL3681314
		CHEMBL359464
		CHEMBL4473820
		CHEMBL3695592
		CHEMBL308245
		CHEMBL1791371
		CHEMBL219964
		CHEMBL1933755
		CHEMBL381206
		CHEMBL212721
		CHEMBL70594
		CHEMBL309800
		CHEMBL69650
		CHEMBL3142986
		CHEMBL425872
		CHEMBL337451
		CHEMBL493986
		CHEMBL1076468
		CHEMBL239140
		CHEMBL556874
		CHEMBL131361
		CHEMBL296534
		CHEMBL3695583
		CHEMBL3651224
		CHEMBL2069941
		CHEMBL215682
		CHEMBL425371
		CHEMBL181095
		CHEMBL1242482
		CHEMBL233958
		CHEMBL192052
		CHEMBL317821
		CHEMBL2011296
		CHEMBL198701
		CHEMBL2070087
		CHEMBL60408
		CHEMBL3949262
		CHEMBL2011304
		CHEMBL3651286
		CHEMBL512352
		CHEMBL3681949
		CHEMBL3426221
		CHEMBL3651260
		CHEMBL295902
		CHEMBL405681
		CHEMBL2070069
		CHEMBL3921959
		CHEMBL1791356
		CHEMBL4460793
		CHEMBL3648028
		CHEMBL3923175
		CHEMBL565801
		CHEMBL3648039
		CHEMBL1933737
		CHEMBL3347390
		CHEMBL2036005
		CHEMBL419353
		CHEMBL1214132
		CHEMBL541265
		CHEMBL91815
		CHEMBL3946614
		CHEMBL370371
		CHEMBL1076477
		CHEMBL80295
		CHEMBL436486
		CHEMBL2010872
		CHEMBL3978244
		CHEMBL323405
		CHEMBL1933743
		CHEMBL488659
		CHEMBL240829
		CHEMBL3921640
		CHEMBL569038
		CHEMBL1277989
		CHEMBL406658
		CHEMBL3604924
		CHEMBL386996
		CHEMBL24262
		CHEMBL2205394
		CHEMBL1076200
		CHEMBL24754
		CHEMBL499616
		CHEMBL419866
		CHEMBL3651272
		CHEMBL77067
		CHEMBL397692
		CHEMBL96081
		CHEMBL129459
		CHEMBL308734
		CHEMBL559438
		CHEMBL3651211
		CHEMBL3347419
		CHEMBL240830
		CHEMBL487555
		CHEMBL104357
		CHEMBL4452185
		CHEMBL319516
		CHEMBL102550
		CHEMBL2070062
		CHEMBL2347053
		CHEMBL260138
		CHEMBL215847
		CHEMBL81615
		CHEMBL57863
		CHEMBL2205390
		CHEMBL96096
		CHEMBL3658091
		CHEMBL3651291
		CHEMBL179955
		CHEMBL2069957
		CHEMBL4476482
		CHEMBL3938312
		CHEMBL486370
		CHEMBL67271
		CHEMBL297359
		CHEMBL69373
		CHEMBL230793
		CHEMBL3972567
		CHEMBL339385
		CHEMBL99637
		CHEMBL64459
		CHEMBL211191
		CHEMBL3960541
		CHEMBL366543
		CHEMBL573820
		CHEMBL290921
		CHEMBL4753941
		CHEMBL68729
		CHEMBL355884
		CHEMBL511495
		CHEMBL3347602
		CHEMBL2205382
		CHEMBL367933
		CHEMBL300830
		CHEMBL486371
		CHEMBL3347638
		CHEMBL211460
		CHEMBL3648052
		CHEMBL24482
		CHEMBL3639569
		CHEMBL389031
		CHEMBL3651267
		CHEMBL69827
		CHEMBL294137
		CHEMBL3808844
		CHEMBL437004
		CHEMBL445319
		CHEMBL3969828
		CHEMBL249819
		CHEMBL3651199
		CHEMBL130242
		CHEMBL66127
		CHEMBL422240
		CHEMBL310193
		CHEMBL393150
		CHEMBL73829
		CHEMBL69174
		CHEMBL3818247
		CHEMBL1085996
		CHEMBL1765547
		CHEMBL3651290
		CHEMBL509032
		CHEMBL1271641
		CHEMBL428631
		CHEMBL318300
		CHEMBL1090979
		CHEMBL1076203
		CHEMBL1086679
		CHEMBL211613
		CHEMBL320374
		CHEMBL130529
		CHEMBL71002
		CHEMBL178758
		CHEMBL200231
		CHEMBL3935885
		CHEMBL502835
		CHEMBL386760
		CHEMBL303529
		CHEMBL67293
		CHEMBL181408
		CHEMBL435293
		CHEMBL425492
		CHEMBL3895337
		CHEMBL407516
		CHEMBL1086680
		CHEMBL105005
		CHEMBL5280361
		CHEMBL334979
		CHEMBL267180
		CHEMBL1173247
		CHEMBL1076436
		CHEMBL556670
		CHEMBL424262
		CHEMBL311135
		CHEMBL566174
		CHEMBL3931027
		CHEMBL230918
		CHEMBL2069954
		CHEMBL3982153
		CHEMBL559069
		CHEMBL1076199
		CHEMBL3143228
		CHEMBL2216823
		CHEMBL311449
		CHEMBL7350
		CHEMBL4436406
		CHEMBL1084234
		CHEMBL403990
		CHEMBL106839
		CHEMBL1779751
		CHEMBL433507
		CHEMBL307769
		CHEMBL3894318
		CHEMBL2036010
		CHEMBL3651196
		CHEMBL564726
		CHEMBL169079
		CHEMBL3651247
		CHEMBL254674
		CHEMBL454440
		CHEMBL144785
		CHEMBL2336005
		CHEMBL3695574
		CHEMBL217961
		CHEMBL4740515
		CHEMBL88483
		CHEMBL470708
		CHEMBL501458
		CHEMBL100172
		CHEMBL330351
		CHEMBL57143
		CHEMBL3695588
		CHEMBL409447
		CHEMBL2070052
		CHEMBL346901
		CHEMBL2064381
		CHEMBL107423
		CHEMBL304362
		CHEMBL3648033
		CHEMBL1160317
		CHEMBL216105
		CHEMBL566834
		CHEMBL274146
		CHEMBL1796190
		CHEMBL1232944
		CHEMBL1642294
		CHEMBL413629
		CHEMBL3952373
		CHEMBL1683309
		CHEMBL1791359
		CHEMBL1271480
		CHEMBL413670
		CHEMBL197538
		CHEMBL1172711
		CHEMBL3108991
		CHEMBL227859
		CHEMBL1765555
		CHEMBL3426224
		CHEMBL421872
		CHEMBL306771
		CHEMBL80915
		CHEMBL340977
		CHEMBL268031
		CHEMBL336978
		CHEMBL1779745
		CHEMBL403522
		CHEMBL212668
		CHEMBL454611
		CHEMBL129123
		CHEMBL261174
		CHEMBL72338
		CHEMBL3939723
		CHEMBL577269
		CHEMBL475156
		CHEMBL218072
		CHEMBL1076470
		CHEMBL58142
		CHEMBL215943
		CHEMBL24540
		CHEMBL1779202
		CHEMBL292929
		CHEMBL3648041
		CHEMBL231338
		CHEMBL3930202
		CHEMBL132089
		CHEMBL200217
		CHEMBL2070075
		CHEMBL3899497
		CHEMBL478611
		CHEMBL3658126
		CHEMBL3965728
		CHEMBL1088241
		CHEMBL166611
		CHEMBL239996
		CHEMBL230815
		CHEMBL1791364
		CHEMBL240747
		CHEMBL304745
		CHEMBL76812
		CHEMBL1796185
		CHEMBL511157
		CHEMBL3108992
		CHEMBL370773
		CHEMBL566635
		CHEMBL539433
		CHEMBL67259
		CHEMBL132006
		CHEMBL4069365
		CHEMBL166390
		CHEMBL327958
		CHEMBL3426217
		CHEMBL48554
		CHEMBL76250
		CHEMBL1080475
		CHEMBL389451
		CHEMBL4793660
		CHEMBL4791998
		CHEMBL301663
		CHEMBL71206
		CHEMBL192652
		CHEMBL2070079
		CHEMBL3695591
		CHEMBL3921542
		CHEMBL1765561
		CHEMBL79274
		CHEMBL1087128
		CHEMBL2382020
		CHEMBL2011302
		CHEMBL1173115
		CHEMBL442485
		CHEMBL551031
		CHEMBL51283
		CHEMBL24382
		CHEMBL1086731
		CHEMBL75969
		CHEMBL2205392
		CHEMBL4060757
		CHEMBL194352
		CHEMBL24336
		CHEMBL488899
		CHEMBL1075628
		CHEMBL3612750
		CHEMBL61278
		CHEMBL169725
		CHEMBL3651217
		CHEMBL359898
		CHEMBL3347425
		CHEMBL422397
		CHEMBL565587
		CHEMBL336644
		CHEMBL352829
		CHEMBL3695576
		CHEMBL76350
		CHEMBL3648056
		CHEMBL3823255
		CHEMBL117488
		CHEMBL301143
		CHEMBL340350
		CHEMBL78393
		CHEMBL4856384
		CHEMBL218102
		CHEMBL211845
		CHEMBL1765558
		CHEMBL302472
		CHEMBL1765563
		CHEMBL520160
		CHEMBL218042
		CHEMBL261188
		CHEMBL3651213
		CHEMBL304471
		CHEMBL3897917
		CHEMBL2070060
		CHEMBL1271692
		CHEMBL66294
		CHEMBL3143231
		CHEMBL1765553
		CHEMBL2070085
		CHEMBL488811
		CHEMBL421025
		CHEMBL3651293
		CHEMBL473557
		CHEMBL1922224
		CHEMBL1087216
		CHEMBL4213003
		CHEMBL482728
		CHEMBL1796184
		CHEMBL339077
		CHEMBL135042
		CHEMBL134042
		CHEMBL277236
		CHEMBL1088122
		CHEMBL219260
		CHEMBL106992
		CHEMBL211079
		CHEMBL4436957
		CHEMBL135061
		CHEMBL294692
		CHEMBL288999
		CHEMBL397936
		CHEMBL3984472
		CHEMBL25826
		CHEMBL3586447
		CHEMBL3651288
		CHEMBL263769
		CHEMBL5182427
		CHEMBL1276317
		CHEMBL312048
		CHEMBL106379
		CHEMBL73937
		CHEMBL4440371
		CHEMBL218317
		CHEMBL280763
		CHEMBL3950258
		CHEMBL250213
		CHEMBL3648050
		CHEMBL385240
		CHEMBL3958081
		CHEMBL183397
		CHEMBL287275
		CHEMBL133031
		CHEMBL3426235
		CHEMBL3695568
		CHEMBL3658117
		CHEMBL3651265
		CHEMBL539942
		CHEMBL67608
		CHEMBL423330
		CHEMBL470336
		CHEMBL1085733
		CHEMBL311937
		CHEMBL77673
		CHEMBL306380
		CHEMBL591325
		CHEMBL322005
		CHEMBL128241
		CHEMBL108013
		CHEMBL214893
		CHEMBL193392
		CHEMBL76076
		CHEMBL320372
		CHEMBL422564
		CHEMBL1642269
		CHEMBL60391
		CHEMBL364955
		CHEMBL399246
		CHEMBL198868
		CHEMBL436961
		CHEMBL3658088
		CHEMBL330657
		CHEMBL295601
		CHEMBL294466
		CHEMBL214329
		CHEMBL104077
		CHEMBL340944
		CHEMBL24453
		CHEMBL90294
		CHEMBL1791369
		CHEMBL487759
		CHEMBL209908
		CHEMBL3658093
		CHEMBL3651244
		CHEMBL3651194
		CHEMBL1088429
		CHEMBL451544
		CHEMBL305794
		CHEMBL52513
		CHEMBL58224
		CHEMBL230508
		CHEMBL2205380
		CHEMBL195419
		CHEMBL1933729
		CHEMBL2382013
		CHEMBL4578438
		CHEMBL78698
		CHEMBL1790814
		CHEMBL292819
		CHEMBL4107779
		CHEMBL103627
		CHEMBL1173311
		CHEMBL3658100
		CHEMBL426953
		CHEMBL4846921
		CHEMBL3769570
		CHEMBL25431
		CHEMBL383316
		CHEMBL424839
		CHEMBL296103
		CHEMBL4638783
		CHEMBL2382012
		CHEMBL59786
		CHEMBL386921
		CHEMBL475355
		CHEMBL585666
		CHEMBL100551
		CHEMBL1642282
		CHEMBL305223
		CHEMBL290308
		CHEMBL23311
		CHEMBL24101
		CHEMBL3957923
		CHEMBL3651254
		CHEMBL3651278
		CHEMBL260157
		CHEMBL267783
		CHEMBL3651245
		CHEMBL279193
		CHEMBL2070066
		CHEMBL214346
		CHEMBL3651242
		CHEMBL103839
		CHEMBL4447910
		CHEMBL557332
		CHEMBL3582441
		CHEMBL308438
		CHEMBL396205
		CHEMBL43773
		CHEMBL1683291
		CHEMBL3651258
		CHEMBL3658098
		CHEMBL129209
		CHEMBL421024
		CHEMBL92339
		CHEMBL231251
		CHEMBL1791372
		CHEMBL261743
		CHEMBL3426237
		CHEMBL488840
		CHEMBL2333595
		CHEMBL185409
		CHEMBL420609
		CHEMBL169851
		CHEMBL24811
		CHEMBL3392187
		CHEMBL3651282
		CHEMBL385112
		CHEMBL390367
		CHEMBL390479
		CHEMBL211852
		CHEMBL481968
		CHEMBL474656
		CHEMBL285441
		CHEMBL550623
		CHEMBL355019
		CHEMBL1172708
		CHEMBL3651294
		CHEMBL1083023
		CHEMBL211399
		CHEMBL217463
		CHEMBL132358
		CHEMBL4442593
		CHEMBL565609
		CHEMBL1301731
		CHEMBL3706656
		CHEMBL56230
		CHEMBL2205384
		CHEMBL168862
		CHEMBL67812
		CHEMBL227836
		CHEMBL534947
		CHEMBL3651237
		CHEMBL5186340
		CHEMBL3956405
		CHEMBL1076195
		CHEMBL272888
		CHEMBL1076432
		CHEMBL488645
		CHEMBL4074262
		CHEMBL567875
		CHEMBL487431
		CHEMBL363575
		CHEMBL222035
		CHEMBL3651289
		CHEMBL3695589
		CHEMBL88606
		CHEMBL1933736
		CHEMBL275924
		CHEMBL194664
		CHEMBL353901
		CHEMBL418301
		CHEMBL3648035
		CHEMBL287276
		CHEMBL168560
		CHEMBL55394
		CHEMBL3896872
		CHEMBL3651227
		CHEMBL291914
		CHEMBL512666
		CHEMBL194992
		CHEMBL385898
		CHEMBL554084
		CHEMBL124660
		CHEMBL4442601
		CHEMBL2036007
		CHEMBL1173389
		CHEMBL292866
		CHEMBL358860
		CHEMBL217088
		CHEMBL375012
		CHEMBL1082404
		CHEMBL1683298
		CHEMBL3695580
		CHEMBL262371
		CHEMBL1933748
		CHEMBL355353
		CHEMBL1160752
		CHEMBL2204532
		CHEMBL505830
		CHEMBL108333
		CHEMBL352619
		CHEMBL3648053
		CHEMBL25245
		CHEMBL3651266
		CHEMBL1933747
		CHEMBL211647
		CHEMBL427741
		CHEMBL129776
		CHEMBL3824116
		CHEMBL3915286
		CHEMBL291963
		CHEMBL428640
		CHEMBL122640
		CHEMBL3658115
		CHEMBL1083001
		CHEMBL2036008
		CHEMBL1173114
		CHEMBL1076480
		CHEMBL511320
		CHEMBL518060
		CHEMBL477817
		CHEMBL56454
		CHEMBL218049
		CHEMBL189584
		CHEMBL1765564
		CHEMBL375433
		CHEMBL1085061
		CHEMBL477768
		CHEMBL1076473
		CHEMBL526547
		CHEMBL1790804
		CHEMBL421145
		CHEMBL445843
		CHEMBL1796187
		CHEMBL47202
		CHEMBL131245
		CHEMBL293712
		CHEMBL5202249
		CHEMBL3651195
		CHEMBL436362
		CHEMBL1172710
		CHEMBL88771
		CHEMBL1933751
		CHEMBL2036013
		CHEMBL348743
		CHEMBL3347466
		CHEMBL336958
		CHEMBL3976445
		CHEMBL599552
		CHEMBL3695571
		CHEMBL141704
		CHEMBL2070057
		CHEMBL69230
		CHEMBL1933074
		CHEMBL128858
		CHEMBL1087340
		CHEMBL55594
		CHEMBL2069956
		CHEMBL13480
		CHEMBL410892
		CHEMBL522905
		CHEMBL80192
		CHEMBL316567
		CHEMBL337737
		CHEMBL414159
		CHEMBL219085
		CHEMBL69129
		CHEMBL551838
		CHEMBL197603
		CHEMBL3104854
		CHEMBL1172959
		CHEMBL167890
		CHEMBL5184360
		CHEMBL1083091
		CHEMBL133185
		CHEMBL1173736
		CHEMBL395666
		CHEMBL1271533
		CHEMBL3085229
		CHEMBL282328
		CHEMBL131768
		CHEMBL4562024
		CHEMBL1173225
		CHEMBL172574
		CHEMBL105576
		CHEMBL250423
		CHEMBL6796
		CHEMBL569064
		CHEMBL3104852
		CHEMBL3947281
		CHEMBL104304
		CHEMBL169939
		CHEMBL4781937
		CHEMBL1791375
		CHEMBL1079422
		CHEMBL195523
		CHEMBL84808
		CHEMBL439182
		CHEMBL4467809
		CHEMBL379080
		CHEMBL3971588
		CHEMBL134928
		CHEMBL470731
		CHEMBL300321
		CHEMBL309470
		CHEMBL133644
		CHEMBL3935024
